FileName,Label,FileContent
FeedbackResponseCommentsLogicTest.java,Test Driver,"['util', 'array', 'list', 'util', 'list', 'org', 'testng', 'annot', 'befor', 'method', 'org', 'testng', 'annot', 'test', 'com', 'googl', 'appengin', 'api', 'datastor', 'text', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'comment', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'logic', 'core', 'feedback', 'question', 'logic', 'teammat', 'logic', 'core', 'feedback', 'respons', 'comment', 'logic', 'teammat', 'logic', 'core', 'feedback', 'respons', 'logic', 'teammates', 'test', 'cases', 'logic']"
FeedbackResponsesLogicTest.java,Test Driver,"['util', 'array', 'list', 'util', 'list', 'org', 'testng', 'annot', 'befor', 'class', 'org', 'testng', 'annot', 'test', 'com', 'googl', 'appengin', 'api', 'datastor', 'text', 'teammat', 'common', 'datatransf', 'cours', 'roster', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'feedback', 'particip', 'type', 'teammat', 'common', 'datatransf', 'student', 'enrol', 'detail', 'teammat', 'common', 'datatransf', 'student', 'updat', 'statu', 'teammat', 'common', 'datatransf', 'user', 'role', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'comment', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'datatransf', 'question', 'feedback', 'question', 'type', 'teammat', 'common', 'except', 'entiti', 'alreadi', 'exist', 'except', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'logic', 'core', 'feedback', 'question', 'logic', 'teammat', 'logic', 'core', 'feedback', 'respons', 'comment', 'logic', 'teammat', 'logic', 'core', 'feedback', 'respons', 'logic', 'teammat', 'logic', 'core', 'feedback', 'session', 'logic', 'teammat', 'logic', 'core', 'student', 'logic', 'teammat', 'storag', 'api', 'instructor', 'db', 'teammat', 'storag', 'api', 'student', 'db', 'teammat', 'test', 'driver', 'assert', 'helper', 'teammates', 'test', 'cases', 'logic']"
FeedbackSessionsLogicTest.java,Test Driver,"['util', 'array', 'list', 'util', 'collect', 'util', 'collect', 'util', 'date', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'org', 'apach', 'common', 'lang', 'string', 'util', 'org', 'testng', 'annot', 'test', 'com', 'googl', 'appengin', 'api', 'datastor', 'text', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'feedback', 'particip', 'type', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'question', 'bundl', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'stat', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'type', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'datatransf', 'question', 'feedback', 'question', 'detail', 'teammat', 'common', 'datatransf', 'question', 'feedback', 'question', 'type', 'teammat', 'common', 'except', 'entiti', 'alreadi', 'exist', 'except', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'thread', 'helper', 'teammat', 'common', 'util', 'time', 'helper', 'teammat', 'logic', 'core', 'feedback', 'question', 'logic', 'teammat', 'logic', 'core', 'feedback', 'respons', 'logic', 'teammat', 'logic', 'core', 'feedback', 'session', 'logic', 'teammat', 'test', 'driver', 'assert', 'helper', 'teammat', 'test', 'driver', 'time', 'helper', 'extens', 'teammates', 'test', 'cases', 'logic']"
GateKeeperTest.java,Test Driver,"['org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'user', 'type', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'logic', 'api', 'gate', 'keeper', 'teammat', 'logic', 'api', 'logic', 'teammates', 'test', 'cases', 'logic']"
InstructorsLogicTest.java,Test Driver,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'list', 'org', 'testng', 'annot', 'befor', 'class', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'instructor', 'privileg', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'except', 'entiti', 'alreadi', 'exist', 'except', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'logic', 'core', 'cours', 'logic', 'teammat', 'logic', 'core', 'instructor', 'logic', 'teammat', 'storag', 'api', 'instructor', 'db', 'teammat', 'test', 'driver', 'assert', 'helper', 'teammates', 'test', 'cases', 'logic']"
package-info.java,Test Driver,"['teammates', 'test', 'cases', 'logic']"
ProfilesLogicTest.java,Test Driver,"['org', 'testng', 'annot', 'test', 'com', 'googl', 'appengin', 'api', 'blobstor', 'blob', 'key', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'profil', 'attribut', 'teammat', 'logic', 'core', 'account', 'logic', 'teammat', 'logic', 'core', 'profil', 'logic', 'teammates', 'test', 'cases', 'logic']"
StudentsLogicTest.java,Test Driver,"['util', 'array', 'list', 'util', 'collect', 'util', 'compar', 'util', 'list', 'org', 'testng', 'annot', 'after', 'class', 'org', 'testng', 'annot', 'test', 'com', 'googl', 'appengin', 'api', 'datastor', 'text', 'teammat', 'common', 'datatransf', 'cours', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'cours', 'enrol', 'result', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'type', 'teammat', 'common', 'datatransf', 'student', 'attribut', 'factori', 'teammat', 'common', 'datatransf', 'student', 'enrol', 'detail', 'teammat', 'common', 'datatransf', 'student', 'updat', 'statu', 'teammat', 'common', 'datatransf', 'team', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'profil', 'attribut', 'teammat', 'common', 'except', 'enrol', 'except', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'field', 'valid', 'teammat', 'common', 'util', 'json', 'util', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'logic', 'core', 'account', 'logic', 'teammat', 'logic', 'core', 'cours', 'logic', 'teammat', 'logic', 'core', 'feedback', 'question', 'logic', 'teammat', 'logic', 'core', 'feedback', 'respons', 'logic', 'teammat', 'logic', 'core', 'feedback', 'session', 'logic', 'teammat', 'logic', 'core', 'student', 'logic', 'teammat', 'storag', 'api', 'student', 'db', 'teammat', 'test', 'driver', 'assert', 'helper', 'teammat', 'test', 'driver', 'string', 'helper', 'extens', 'teammat', 'test', 'driver', 'time', 'helper', 'extens', 'teammates', 'test', 'cases', 'logic']"
package-info.java,Test Driver,"['teammates', 'test', 'cases']"
AdminHomePageDataTest.java,Test Driver,"['org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'admin', 'home', 'page', 'data', 'teammates', 'test', 'cases', 'pagedata']"
FeedbackSubmissionEditPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'question', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'feedback', 'submiss', 'edit', 'page', 'data', 'teammat', 'ui', 'templat', 'student', 'feedback', 'submiss', 'edit', 'question', 'with', 'respons', 'teammates', 'test', 'cases', 'pagedata']"
InstructorCourseDetailsPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'list', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'cours', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'section', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'cours', 'detail', 'page', 'data', 'teammates', 'test', 'cases', 'pagedata']"
InstructorCourseEditPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'list', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'cours', 'edit', 'page', 'data', 'teammat', 'ui', 'templat', 'cours', 'edit', 'instructor', 'panel', 'teammat', 'ui', 'templat', 'cours', 'edit', 'section', 'row', 'teammates', 'test', 'cases', 'pagedata']"
InstructorCourseEnrollPageDataTest.java,Test Driver,"['org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'cours', 'enrol', 'page', 'data', 'teammates', 'test', 'cases', 'pagedata']"
InstructorCourseEnrollResultPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'list', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'student', 'updat', 'statu', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'cours', 'enrol', 'result', 'page', 'data', 'teammates', 'test', 'cases', 'pagedata']"
InstructorCourseJoinConfirmationPageDataTest.java,Test Driver,"['org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'cours', 'join', 'confirm', 'page', 'data', 'teammates', 'test', 'cases', 'pagedata']"
InstructorCoursesPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'cours', 'page', 'data', 'teammates', 'test', 'cases', 'pagedata']"
InstructorCourseStudentDetailsEditPageDataTest.java,Test Driver,"['org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'cours', 'student', 'detail', 'edit', 'page', 'data', 'teammat', 'ui', 'templat', 'student', 'info', 'tabl', 'teammates', 'test', 'cases', 'pagedata']"
InstructorCourseStudentDetailsPageDataTest.java,Test Driver,"['org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'profil', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'cours', 'student', 'detail', 'page', 'data', 'teammat', 'ui', 'templat', 'student', 'info', 'tabl', 'teammat', 'ui', 'templat', 'student', 'profil', 'teammates', 'test', 'cases', 'pagedata']"
InstructorFeedbackEditPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'array', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'list', 'util', 'map', 'util', 'set', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'feedback', 'particip', 'type', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'util', 'config', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'time', 'helper', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'feedback', 'edit', 'page', 'data', 'teammat', 'ui', 'templat', 'feedback', 'question', 'edit', 'form', 'teammat', 'ui', 'templat', 'feedback', 'question', 'feedback', 'path', 'set', 'teammat', 'ui', 'templat', 'feedback', 'question', 'visibl', 'set', 'teammat', 'ui', 'templat', 'feedback', 'session', 'preview', 'form', 'teammat', 'ui', 'templat', 'feedback', 'session', 'addit', 'set', 'form', 'segment', 'teammat', 'ui', 'templat', 'feedback', 'session', 'form', 'teammates', 'test', 'cases', 'pagedata']"
InstructorFeedbackQuestionCopyPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'list', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'feedback', 'question', 'copi', 'page', 'data', 'teammat', 'ui', 'templat', 'feedback', 'question', 'copi', 'tabl', 'teammates', 'test', 'cases', 'pagedata']"
InstructorFeedbackSessionsPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'iter', 'util', 'list', 'util', 'map', 'util', 'set', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'time', 'helper', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'feedback', 'session', 'page', 'data', 'teammat', 'ui', 'templat', 'feedback', 'session', 'copi', 'from', 'modal', 'teammat', 'ui', 'templat', 'feedback', 'session', 'form', 'teammat', 'ui', 'templat', 'feedback', 'session', 'tabl', 'teammat', 'ui', 'templat', 'feedback', 'session', 'tabl', 'row', 'teammates', 'test', 'cases', 'pagedata']"
InstructorStudentListAjaxPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'section', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'team', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'common', 'util', 'url', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'instructor', 'student', 'list', 'ajax', 'page', 'data', 'teammat', 'ui', 'templat', 'student', 'list', 'section', 'data', 'teammat', 'ui', 'templat', 'student', 'list', 'student', 'data', 'teammat', 'ui', 'templat', 'student', 'list', 'team', 'data', 'teammates', 'test', 'cases', 'pagedata']"
InstructorStudentListPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'list', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'util', 'sanit', 'helper', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'datatransf', 'instructor', 'student', 'list', 'page', 'cours', 'data', 'teammat', 'ui', 'pagedata', 'instructor', 'student', 'list', 'page', 'data', 'teammat', 'ui', 'templat', 'instructor', 'student', 'list', 'filter', 'box', 'teammat', 'ui', 'templat', 'instructor', 'student', 'list', 'filter', 'cours', 'teammat', 'ui', 'templat', 'instructor', 'student', 'list', 'search', 'box', 'teammat', 'ui', 'templat', 'instructor', 'student', 'list', 'student', 'tabl', 'cours', 'teammates', 'test', 'cases', 'pagedata']"
package-info.java,Test Driver,"['teammates', 'test', 'cases', 'pagedata']"
StudentCourseDetailsPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'list', 'util', 'map', 'entri', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'cours', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'team', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'student', 'cours', 'detail', 'page', 'data', 'teammates', 'test', 'cases', 'pagedata']"
StudentFeedbackResultsPageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'link', 'hash', 'map', 'util', 'list', 'util', 'map', 'org', 'testng', 'annot', 'befor', 'class', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'question', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'logic', 'api', 'logic', 'teammat', 'test', 'case', 'base', 'compon', 'test', 'case', 'teammat', 'ui', 'pagedata', 'student', 'feedback', 'result', 'page', 'data', 'teammat', 'ui', 'templat', 'student', 'feedback', 'result', 'question', 'with', 'respons', 'teammates', 'test', 'cases', 'pagedata']"
StudentHomePageDataTest.java,Test Driver,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'cours', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'feedback', 'session', 'detail', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'session', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'time', 'helper', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'test', 'driver', 'time', 'helper', 'extens', 'teammat', 'ui', 'pagedata', 'student', 'home', 'page', 'data', 'teammat', 'ui', 'templat', 'cours', 'tabl', 'teammat', 'ui', 'templat', 'element', 'tag', 'teammat', 'ui', 'templat', 'home', 'feedback', 'session', 'row', 'teammat', 'ui', 'templat', 'student', 'feedback', 'session', 'action', 'teammat', 'ui', 'templat', 'student', 'home', 'feedback', 'session', 'row', 'teammates', 'test', 'cases', 'pagedata']"
StudentProfilePageDataTest.java,Test Driver,"['org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'profil', 'attribut', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'test', 'case', 'base', 'test', 'case', 'teammat', 'ui', 'pagedata', 'student', 'profil', 'page', 'data', 'teammat', 'ui', 'templat', 'student', 'profil', 'edit', 'box', 'teammat', 'ui', 'templat', 'student', 'profil', 'upload', 'photo', 'modal', 'teammates', 'test', 'cases', 'pagedata']"
BaseSearchTest.java,Test Driver,"['org', 'testng', 'annot', 'befor', 'class', 'teammat', 'common', 'datatransf', 'data', 'bundl', 'teammat', 'test', 'case', 'base', 'compon', 'test', 'case', 'teammates', 'test', 'cases', 'search']"
FeedbackResponseCommentSearchTest.java,Test Driver,"['util', 'array', 'list', 'util', 'array', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'feedback', 'respons', 'comment', 'search', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'feedback', 'respons', 'comment', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'storag', 'api', 'feedback', 'respons', 'comment', 'db', 'teammates', 'test', 'cases', 'search']"
InstructorSearchTest.java,Test Driver,"['util', 'array', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'instructor', 'search', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'storag', 'api', 'instructor', 'db', 'teammat', 'test', 'driver', 'assert', 'helper', 'teammates', 'test', 'cases', 'search']"
package-info.java,Test Driver,"['teammates', 'test', 'cases', 'search']"
StudentSearchTest.java,Test Driver,"['util', 'array', 'util', 'list', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'student', 'search', 'result', 'bundl', 'teammat', 'common', 'datatransf', 'attribut', 'instructor', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'attribut', 'teammat', 'storag', 'api', 'student', 'db', 'teammat', 'test', 'driver', 'assert', 'helper', 'teammates', 'test', 'cases', 'search']"
AccountsDbTest.java,Test Driver,"['util', 'array', 'list', 'util', 'date', 'util', 'list', 'org', 'testng', 'annot', 'test', 'com', 'googl', 'appengin', 'api', 'blobstor', 'blob', 'key', 'teammat', 'common', 'datatransf', 'attribut', 'account', 'attribut', 'teammat', 'common', 'datatransf', 'attribut', 'student', 'profil', 'attribut', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'field', 'valid', 'teammat', 'common', 'util', 'string', 'helper', 'teammat', 'storag', 'api', 'account', 'db', 'teammat', 'storag', 'api', 'profil', 'db', 'teammat', 'test', 'case', 'base', 'compon', 'test', 'case', 'teammat', 'test', 'driver', 'assert', 'helper', 'teammat', 'test', 'driver', 'string', 'helper', 'extens', 'teammates', 'test', 'cases', 'storage']"
CoursesDbTest.java,Test Driver,"['org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'except', 'entiti', 'alreadi', 'exist', 'except', 'teammat', 'common', 'except', 'entiti', 'doe', 'not', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'field', 'valid', 'teammat', 'storag', 'api', 'cours', 'db', 'teammat', 'storag', 'api', 'entiti', 'db', 'teammat', 'test', 'case', 'base', 'compon', 'test', 'case', 'teammat', 'test', 'driver', 'assert', 'helper', 'teammat', 'test', 'driver', 'string', 'helper', 'extens', 'teammates', 'test', 'cases', 'storage']"
EntitiesDbTest.java,Test Driver,"['teammat', 'common', 'util', 'field', 'valid', 'cours', 'id', 'error', 'messag', 'teammat', 'common', 'util', 'field', 'valid', 'reason', 'incorrect', 'format', 'org', 'testng', 'annot', 'test', 'teammat', 'common', 'datatransf', 'attribut', 'cours', 'attribut', 'teammat', 'common', 'except', 'entiti', 'alreadi', 'exist', 'except', 'teammat', 'common', 'except', 'invalid', 'paramet', 'except', 'teammat', 'common', 'util', 'const', 'teammat', 'common', 'util', 'field', 'valid', 'teammat', 'storag', 'api', 'cours', 'db', 'teammat', 'test', 'case', 'base', 'compon', 'test', 'case', 'teammat', 'test', 'driver', 'assert', 'helper', 'teammates', 'test', 'cases', 'storage']"
